"ID","longitude","latitude","altitude","mean.tps.age.2d","sd.tps.age.2d","lower.95.tps.2d","upper.95.tps.2d","mean.tps.age.3d","sd.tps.age.3d","lower.95.tps.3d","upper.95.tps.3d"
728,2018.579632,428.41998,8.4,12049.1203456276,226.636365273710,11627.5711666332,12497.5550728342,12551.0568458577,139.715389961886,12282.2695434532,12824.7106901147
733,16.388202,849.070678,265.2,9788.55282304207,202.406885248429,9428.77249003374,10140.7880541887,10057.4463404663,167.294549783032,9736.59872316937,10360.555169488
734,1810.114379,1021.090987,242.4,10639.2454769619,212.215449318109,10250.3995910301,11039.6590076692,9434.7712056159,182.761002622196,9070.47479906175,9779.02341101752
740,1923.753596,485.023309,12,12035.0896946240,220.567927676917,11634.6807556563,12456.6415884328,12339.7888844164,127.388645327128,12093.3429327852,12592.2954860162
743,1818.233366,526.508874,138.6,12043.1467697299,209.221145047555,11657.2367870806,12449.6742814071,11435.6787409687,83.8814267439614,11271.7156668788,11601.5638995917
744,1390.184362,711.457936,164.4,11549.2899618978,171.098229289784,11212.1595773689,11879.6612085153,10843.1826224776,95.5386168571043,10654.0083830508,11030.9098482852
746,1078.694325,119.955836,181.2,11217.1907101921,204.589819990146,10832.3476128628,11600.1314172683,12066.4731037635,95.4509756372962,11880.7136365658,12250.8627322445
756,1215.130254,510.327709,153.6,11699.8445733497,130.862710109500,11456.2264685078,11920.1632543036,11369.9246485071,83.9443014217679,11211.5010440100,11516.1720199147
759,834.727046,915.032063,253.2,9081.75507935199,294.793597009236,8554.37389392469,9643.16722988364,9191.59339154146,155.913312441138,8883.87744305812,9481.06369637412
763,1246.657824,582.069463,178.2,11685.9220183918,139.694888334459,11414.7346191381,11933.2091348984,10973.4939711437,87.7909991719122,10803.1932578825,11141.0547614375
766,604.637079,302.557216,137.4,11007.7382626666,126.181395058522,10797.8254608192,11215.1973755648,11396.1508105569,106.038545621275,11208.2949933494,11583.9015196950
776,1367.137122,728.946679,189.6,11432.1583533261,175.211402031788,11098.3294106815,11779.7707997096,10556.0124519075,104.776023068438,10360.1399960126,10757.0974425235
780,1328.066831,-578.140742,54,17171.6880354881,381.488552957721,16530.8087930984,17823.0766191658,16609.5201592233,348.719456414556,16032.0807843497,17191.0133467672
787,1916.96992,485.236677,12,12033.9325343145,220.039379536812,11632.4158408745,12452.1072818358,12336.3912912280,126.948252185150,12091.1180043016,12586.6048404442
788,819.907763,329.35551,162.6,10972.5818522515,115.626514203977,10741.5478341163,11170.0135276373,11221.0773161297,86.9204592758958,11057.0817281784,11370.6601616419
789,1655.316198,303.165453,82.8,11307.8106415075,118.131174637162,11096.4831932794,11500.5760701373,11306.3634789690,127.248810510630,11098.1098031652,11517.9024703646
790,1310.214953,420.690393,148.8,11790.7831151204,118.955905647302,11564.0118986274,12003.2753104088,11680.2007693793,82.2980798685587,11528.3667615713,11830.9263918802
791,137.016785,723.981326,225,9434.6571166024,177.545321528357,9130.68002364741,9748.4395539014,9719.7141101803,141.048457613593,9478.40102154386,9959.65838656237
792,180.408409,593.014315,174.6,9939.0762254321,99.6255316130069,9755.7757259938,10120.8530124151,10180.7085012059,87.30164299904,10029.7386733279,10332.3952252354
793,746.717805,800.279593,155.4,9225.56796606106,262.069137605871,8755.27714904736,9720.0436155545,10045.7563551115,96.6808710224082,9856.62387024245,10234.2868461474
795,435.970137,643.696567,278.4,9269.2210492919,181.9925282029,8915.10973735572,9615.6460863436,9797.8958891268,136.66364930716,9538.89106064688,10052.7813773260
798,1172.799341,557.402917,290.4,11508.8211893514,135.977238339442,11250.425639738,11736.3172072437,10212.3949384967,145.329456883753,9931.42121301764,10482.7434062832
799,1172.605704,558.568981,290.4,11505.9587130261,136.146283168476,11246.9713683131,11734.2565176112,10208.8193372804,145.385909672379,9927.51633690389,10479.1641828272
802,163.154606,359.685139,213.6,11404.4728012694,160.984298210701,11086.2934469287,11725.6953183741,10941.4766866498,78.8024995795713,10787.7393842104,11098.4554203783
